team,position,total_cap_spend,n_players,avg_cap_per_player,cap_pct
IND,CB,42610085.0,9,4734453.888888889,15.26149176217765
IND,EDGE,20963462.0,7,2994780.285714286,7.50840329512894
IND,IDL,47642561.0,8,5955320.125,17.063954512893982
IND,K,2570000.0,2,1285000.0,0.920487106017192
IND,LB,12915793.0,10,1291579.3,4.6260003581661895
IND,OG,28203334.0,5,5640666.8,10.101480659025789
IND,OT,16369620.0,7,2338517.1428571427,5.86304441260745
IND,P,2550000.0,1,2550000.0,0.9133237822349571
IND,QB,31945093.0,4,7986273.25,11.441652220630374
IND,RB,19361913.0,5,3872382.6,6.934782593123209
IND,S,25705868.0,11,2336897.090909091,9.206972779369629
IND,TE,11682265.0,6,1947044.1666666667,4.184192335243553
IND,WR,26872673.0,13,2067128.6923076923,9.62488287965616
JAX,C,5566998.0,2,2783499.0,1.993910458452722
JAX,CB,17984208.0,9,1998245.3333333333,6.441335243553009
JAX,EDGE,40739407.0,9,4526600.777777778,14.591478151862464
JAX,IDL,39697819.0,9,4410868.777777778,14.218416547277938
JAX,K,1109597.0,1,1109597.0,0.3974201289398281
JAX,LB,22865885.0,6,3810980.8333333335,8.189786891117478
JAX,LS,1375000.0,1,1375000.0,0.4924785100286533
JAX,OG,23591925.0,7,3370275.0,8.449829871060171
JAX,OT,30234084.0,7,4319154.857142857,10.828826647564469
JAX,P,2690000.0,1,2690000.0,0.9634670487106016
JAX,QB,28390000.0,4,7097500.0,10.168338108882521
JAX,RB,8580819.0,7,1225831.2857142857,3.073359240687679
JAX,S,13577730.0,7,1939675.7142857143,4.863083810888252
JAX,TE,11023130.0,7,1574732.857142857,3.9481124641833807
JAX,WR,33115821.0,13,2547370.846153846,11.86096740687679
KC,C,20146545.0,3,6715515.0,7.215811246418339
KC,CB,72360055.0,15,4824003.666666667,25.91692514326648
KC,EDGE,17694352.0,7,2527764.5714285714,6.3375186246418345
KC,IDL,8448114.0,6,1408019.0,3.025828796561605
KC,K,7305000.0,1,7305000.0,2.616404011461318
KC,LB,31651746.0,9,3516860.6666666665,11.336585243553008
KC,OG,29556597.0,5,5911319.4,10.586173710601718
KC,OT,27831754.0,7,3975964.8571428573,9.968393266475644
KC,P,1075000.0,1,1075000.0,0.385028653295129
KC,QB,39574010.0,4,9893502.5,14.1740723495702
KC,RB,11621346.0,7,1660192.2857142857,4.162373209169055
KC,S,12312350.0,7,1758907.142857143,4.409867478510029
KC,TE,16600488.0,6,2766748.0,5.945733524355301
KC,WR,18999309.0,13,1461485.3076923077,6.804910100286533
LAC,C,7464317.0,4,1866079.25,2.6734659742120344
LAC,CB,17687410.0,10,1768741.0,6.335032234957021
LAC,EDGE,30959438.0,6,5159906.333333333,11.088623925501432
LAC,IDL,20110365.0,9,2234485.0,7.202852793696275
LAC,K,5725000.0,1,5725000.0,2.0505014326647566
LAC,LB,16798260.0,8,2099782.5,6.01656876790831
LAC,OG,8227594.0,4,2056898.5,2.9468459885386817
LAC,OT,45842195.0,9,5093577.222222222,16.41912428366762
LAC,P,3800000.0,1,3800000.0,1.361031518624642
LAC,QB,49730675.0,3,16576891.666666666,17.811846346704872
LAC,RB,17108557.0,9,1900950.7777777778,6.127706661891118
LAC,S,40199652.0,9,4466628.0,14.398156160458452
LAC,TE,11045175.0,6,1840862.5,3.9560082378223496
LAC,WR,17768971.0,12,1480747.5833333333,6.364244627507164
LAR,C,4079597.0,4,1019899.25,1.461173710601719
LAR,CB,27134363.0,10,2713436.3,9.718611389684813
LAR,EDGE,8410445.0,5,1682089.0,3.012337034383954
LAR,IDL,33086770.0,13,2545136.153846154,11.850562320916906
LAR,K,1005000.0,1,1005000.0,0.35995702005730656
LAR,LB,13059666.0,6,2176611.0,4.677530802292264
LAR,LS,1650000.0,1,1650000.0,0.5909742120343839
LAR,OG,33297978.0,5,6659595.6,11.92620988538682
LAR,OT,31193921.0,6,5198986.833333333,11.172607808022923
LAR,P,1172000.0,1,1172000.0,0.4197707736389685
LAR,QB,51358451.0,4,12839612.75,18.394860673352436
LAR,RB,18610796.0,6,3101799.3333333335,6.6657578796561605
LAR,S,24495775.0,7,3499396.4285714286,8.773558381088826
LAR,TE,21115630.0,8,2639453.75,7.562904727793695
LAR,WR,41728787.0,10,4172878.7,14.945840616045844
LV,C,19766278.0,4,4941569.5,7.079612464183381
